Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Year,Month,Week,Day,Quarter,Net_Price,Discount_Flag,Stock_Gap,Stockout_Risk,Demand_to_Inventory_Ratio
2022-12-22,S004,P0015,Furniture,West,97.0,60.0,0,104.29,0,Snowy,0,88.83,Winter,0,80.0,2022,12,51,22,4,104.29,0,37.0,0,0.8163265306122449
2022-12-22,S004,P0016,Furniture,West,482.0,55.0,0,83.94,25,Snowy,1,89.66,Winter,0,60.0,2022,12,51,22,4,62.955,1,427.0,0,0.12422360248447205
2022-12-22,S004,P0017,Clothing,West,119.0,119.0,112,96.07,10,Snowy,0,92.9,Winter,0,108.0,2022,12,51,22,4,86.463,1,0.0,0,0.9
2022-12-22,S004,P0018,Furniture,West,161.0,47.0,0,170.51,0,Snowy,0,145.32,Winter,0,75.0,2022,12,51,22,4,170.51,0,114.0,0,0.46296296296296297
2022-12-22,S004,P0019,Clothing,West,153.0,74.0,97,61.82,5,Snowy,0,71.71,Winter,0,121.0,2022,12,51,22,4,58.729,1,79.0,0,0.7857142857142857
2022-12-22,S004,P0020,Furniture,West,191.0,99.0,185,135.51,5,Snowy,0,130.09,Winter,0,84.0,2022,12,51,22,4,128.7345,1,92.0,0,0.4375
2022-12-22,S005,P0001,Groceries,North,135.0,78.0,0,10.53,10,Snowy,0,9.21,Winter,0,75.0,2022,12,51,22,4,9.477,1,57.0,0,0.5514705882352942
2022-12-22,S005,P0002,Electronics,North,371.0,72.0,0,37.31,0,Snowy,0,41.84,Winter,0,65.0,2022,12,51,22,4,37.31,0,299.0,0,0.17473118279569894
2022-12-22,S005,P0003,Toys,North,131.0,66.0,99,28.75,10,Snowy,0,26.83,Winter,0,96.0,2022,12,51,22,4,25.875,1,65.0,0,0.7272727272727273
2022-12-22,S005,P0004,Groceries,North,143.0,120.0,143,6.69,20,Snowy,1,7.88,Winter,0,124.0,2022,12,51,22,4,5.352,1,23.0,0,0.8611111111111112
2022-12-22,S005,P0005,Groceries,North,209.0,143.0,0,15.31,20,Snowy,1,13.98,Winter,0,132.0,2022,12,51,22,4,12.248000000000001,1,66.0,0,0.6285714285714286
2022-12-22,S005,P0006,Groceries,North,816.0,86.0,0,61.4,0,Snowy,0,70.61,Winter,0,107.0,2022,12,51,22,4,61.4,0,730.0,0,0.13096695226438188
2022-12-22,S005,P0007,Groceries,North,495.0,91.0,0,67.68,15,Snowy,1,80.67,Winter,0,89.0,2022,12,51,22,4,57.528000000000006,1,404.0,0,0.17943548387096775
2022-12-22,S005,P0008,Groceries,North,150.0,78.0,121,67.28,5,Snowy,0,59.86,Winter,0,120.0,2022,12,51,22,4,63.916,1,72.0,0,0.7947019867549668
2022-12-22,S005,P0009,Groceries,North,508.0,125.0,624,102.02,20,Snowy,1,99.49,Winter,0,178.0,2022,12,51,22,4,81.616,1,383.0,0,0.34970530451866405
2022-12-22,S005,P0010,Groceries,North,427.0,101.0,476,61.31,10,Snowy,0,65.86,Winter,0,140.0,2022,12,51,22,4,55.179,1,326.0,0,0.32710280373831774
2022-12-22,S005,P0011,Electronics,North,632.0,123.0,0,81.32,15,Snowy,1,76.4,Winter,0,134.0,2022,12,51,22,4,69.12199999999999,1,509.0,0,0.21169036334913113
2022-12-22,S005,P0012,Furniture,North,490.0,84.0,470,138.15,15,Snowy,1,135.19,Winter,0,129.0,2022,12,51,22,4,117.4275,1,406.0,0,0.26272912423625255
2022-12-22,S005,P0013,Groceries,North,816.0,32.0,0,55.72,10,Snowy,0,50.62,Winter,0,34.0,2022,12,51,22,4,50.148,1,784.0,0,0.0416156670746634
2022-12-22,S005,P0014,Furniture,North,184.0,38.0,0,163.78,0,Snowy,0,151.01,Winter,0,58.0,2022,12,51,22,4,163.78,0,146.0,0,0.31351351351351353
2022-12-22,S005,P0015,Groceries,North,254.0,122.0,246,46.76,10,Snowy,0,52.14,Winter,0,109.0,2022,12,51,22,4,42.083999999999996,1,132.0,0,0.42745098039215684
2022-12-22,S005,P0016,Toys,North,435.0,161.0,439,35.07,25,Snowy,1,34.1,Winter,0,175.0,2022,12,51,22,4,26.302500000000002,1,274.0,0,0.4013761467889908
2022-12-22,S005,P0017,Toys,North,143.0,62.0,100,36.38,5,Snowy,0,31.34,Winter,0,85.0,2022,12,51,22,4,34.561,1,81.0,0,0.5902777777777778
2022-12-22,S005,P0018,Clothing,North,166.0,59.0,0,19.97,10,Snowy,0,19.24,Winter,0,85.0,2022,12,51,22,4,17.973,1,107.0,0,0.5089820359281437
2022-12-22,S005,P0019,Furniture,North,206.0,36.0,0,111.35,10,Snowy,0,100.59,Winter,0,31.0,2022,12,51,22,4,100.215,1,170.0,0,0.1497584541062802
2022-12-22,S005,P0020,Toys,North,193.0,93.0,0,32.59,5,Snowy,0,29.55,Winter,0,111.0,2022,12,51,22,4,30.960500000000003,1,100.0,0,0.5721649484536082
2022-12-23,S001,P0001,Electronics,North,202.0,37.0,0,54.31,10,Snowy,0,62.81,Winter,0,47.0,2022,12,51,23,4,48.879000000000005,1,165.0,0,0.2315270935960591
2022-12-23,S001,P0002,Clothing,North,127.0,105.0,95,61.91,10,Snowy,0,60.03,Winter,0,95.0,2022,12,51,23,4,55.719,1,22.0,0,0.7421875
2022-12-23,S001,P0003,Clothing,North,389.0,84.0,362,47.46,15,Snowy,1,42.68,Winter,0,84.0,2022,12,51,23,4,40.341,1,305.0,0,0.2153846153846154
2022-12-23,S001,P0004,Electronics,North,16.0,16.0,0,90.6,5,Snowy,0,102.95,Winter,0,60.0,2022,12,51,23,4,86.07,1,0.0,0,3.5294117647058822
2022-12-23,S001,P0005,Groceries,North,816.0,70.0,0,61.24,0,Snowy,0,64.68,Winter,0,108.0,2022,12,51,23,4,61.24,0,746.0,0,0.13219094247246022
2022-12-23,S001,P0006,Toys,North,137.0,81.0,0,37.03,10,Snowy,0,34.87,Winter,0,80.0,2022,12,51,23,4,33.327000000000005,1,56.0,0,0.5797101449275363
2022-12-23,S001,P0007,Groceries,North,816.0,135.0,0,20.26,25,Snowy,1,24.5,Winter,0,124.0,2022,12,51,23,4,15.195,1,681.0,0,0.15177478580171358
2022-12-23,S001,P0008,Electronics,North,74.0,74.0,74,41.19,5,Snowy,0,37.82,Winter,0,70.0,2022,12,51,23,4,39.1305,1,0.0,0,0.9333333333333333
2022-12-23,S001,P0009,Clothing,North,178.0,145.0,130,83.54,20,Snowy,1,92.1,Winter,0,146.0,2022,12,51,23,4,66.83200000000001,1,33.0,0,0.8156424581005587
2022-12-23,S001,P0010,Furniture,North,371.0,43.0,0,119.68,10,Snowy,1,108.38,Winter,0,70.0,2022,12,51,23,4,107.712,1,328.0,0,0.1881720430107527
2022-12-23,S001,P0011,Furniture,North,182.0,80.0,0,156.04,10,Snowy,0,146.2,Winter,0,79.0,2022,12,51,23,4,140.436,1,102.0,0,0.43169398907103823
2022-12-23,S001,P0012,Groceries,North,580.0,103.0,0,72.17,20,Snowy,1,78.87,Winter,0,125.0,2022,12,51,23,4,57.736000000000004,1,477.0,0,0.21514629948364888
2022-12-23,S001,P0013,Toys,North,161.0,69.0,0,29.11,5,Snowy,0,32.21,Winter,0,72.0,2022,12,51,23,4,27.6545,1,92.0,0,0.4444444444444444
2022-12-23,S001,P0014,Groceries,North,533.0,37.0,0,60.02,0,Snowy,0,56.8,Winter,0,32.0,2022,12,51,23,4,60.02,0,496.0,0,0.0599250936329588
2022-12-23,S001,P0015,Toys,North,78.0,78.0,90,15.94,0,Snowy,0,14.35,Winter,0,78.0,2022,12,51,23,4,15.94,0,0.0,0,0.9873417721518988
2022-12-23,S001,P0016,Groceries,North,147.0,105.0,0,37.02,10,Snowy,1,31.88,Winter,0,100.0,2022,12,51,23,4,33.318000000000005,1,42.0,0,0.6756756756756757
2022-12-23,S001,P0017,Toys,North,94.0,94.0,188,26.09,10,Snowy,1,25.39,Winter,0,158.0,2022,12,51,23,4,23.481,1,0.0,0,1.6631578947368422
2022-12-23,S001,P0018,Groceries,North,164.0,164.0,202,64.77,15,Snowy,1,75.09,Winter,0,175.0,2022,12,51,23,4,55.0545,1,0.0,0,1.0606060606060606
2022-12-23,S001,P0019,Furniture,North,71.0,71.0,74,116.47,0,Snowy,0,102.66,Winter,0,69.0,2022,12,51,23,4,116.47,0,0.0,0,0.9583333333333334
2022-12-23,S001,P0020,Furniture,North,816.0,96.0,0,128.1,5,Snowy,0,135.87,Winter,0,111.0,2022,12,51,23,4,121.695,1,720.0,0,0.13586291309669524
2022-12-23,S002,P0001,Groceries,South,402.0,89.0,345,81.18,5,Snowy,0,98.21,Winter,0,114.0,2022,12,51,23,4,77.12100000000001,1,313.0,0,0.28287841191067
2022-12-23,S002,P0002,Toys,South,316.0,77.0,0,30.46,10,Snowy,0,33.09,Winter,0,102.0,2022,12,51,23,4,27.414,1,239.0,0,0.3217665615141956
2022-12-23,S002,P0003,Groceries,South,198.0,35.0,0,53.64,20,Snowy,1,62.16,Winter,0,46.0,2022,12,51,23,4,42.912000000000006,1,163.0,0,0.23115577889447236
2022-12-23,S002,P0004,Groceries,South,220.0,109.0,0,49.47,5,Snowy,0,48.7,Winter,0,150.0,2022,12,51,23,4,46.9965,1,111.0,0,0.6787330316742082
2022-12-23,S002,P0005,Electronics,South,816.0,51.0,0,92.86,0,Snowy,0,83.16,Winter,0,81.0,2022,12,51,23,4,92.86,0,765.0,0,0.09914320685434516
2022-12-23,S002,P0006,Clothing,South,38.0,38.0,97,62.55,10,Snowy,0,61.95,Winter,0,97.0,2022,12,51,23,4,56.295,1,0.0,0,2.4871794871794872
2022-12-23,S002,P0007,Toys,South,287.0,129.0,0,29.39,25,Snowy,1,27.67,Winter,0,187.0,2022,12,51,23,4,22.0425,1,158.0,0,0.6493055555555556
2022-12-23,S002,P0008,Groceries,South,178.0,87.0,0,23.67,5,Snowy,0,22.07,Winter,0,73.0,2022,12,51,23,4,22.4865,1,91.0,0,0.40782122905027934
2022-12-23,S002,P0009,Groceries,South,193.0,36.0,0,42.26,20,Snowy,1,50.95,Winter,0,52.0,2022,12,51,23,4,33.808,1,157.0,0,0.26804123711340205
2022-12-23,S002,P0010,Groceries,South,152.0,152.0,167,98.65,20,Snowy,1,87.31,Winter,0,195.0,2022,12,51,23,4,78.92000000000002,1,0.0,0,1.2745098039215685
2022-12-23,S002,P0011,Groceries,South,290.0,20.0,0,63.96,10,Snowy,0,72.18,Winter,0,21.0,2022,12,51,23,4,57.564,1,270.0,0,0.07216494845360824
2022-12-23,S002,P0012,Electronics,South,323.0,41.0,0,52.71,15,Snowy,1,62.43,Winter,0,65.0,2022,12,51,23,4,44.8035,1,282.0,0,0.2006172839506173
2022-12-23,S002,P0013,Groceries,South,616.0,77.0,0,19.96,5,Snowy,0,21.7,Winter,0,82.0,2022,12,51,23,4,18.962,1,539.0,0,0.13290113452188007
2022-12-23,S002,P0014,Electronics,South,251.0,13.0,0,98.65,0,Snowy,0,94.55,Winter,0,20.0,2022,12,51,23,4,98.65,0,238.0,0,0.07936507936507936
2022-12-23,S002,P0015,Clothing,South,165.0,76.0,0,68.84,5,Snowy,0,79.17,Winter,0,112.0,2022,12,51,23,4,65.398,1,89.0,0,0.6746987951807228
2022-12-23,S002,P0016,Clothing,South,244.0,88.0,276,80.03,20,Snowy,1,87.02,Winter,0,134.0,2022,12,51,23,4,64.024,1,156.0,0,0.5469387755102041
2022-12-23,S002,P0017,Toys,South,745.0,102.0,0,17.7,25,Snowy,1,20.19,Winter,0,133.0,2022,12,51,23,4,13.274999999999999,1,643.0,0,0.17828418230563003
2022-12-23,S002,P0018,Clothing,South,199.0,60.0,0,25.26,10,Snowy,1,28.34,Winter,0,98.0,2022,12,51,23,4,22.734,1,139.0,0,0.49
2022-12-23,S002,P0019,Clothing,South,97.0,97.0,0,84.3,10,Snowy,0,93.9,Winter,0,116.0,2022,12,51,23,4,75.87,1,0.0,0,1.183673469387755
2022-12-23,S002,P0020,Furniture,South,243.0,40.0,0,117.67,0,Snowy,0,139.78,Winter,0,49.0,2022,12,51,23,4,117.67,0,203.0,0,0.20081967213114754
2022-12-23,S003,P0001,Toys,East,274.0,120.0,266,18.55,5,Cloudy,0,20.86,Winter,0,143.0,2022,12,51,23,4,17.6225,1,154.0,0,0.52
2022-12-23,S003,P0002,Groceries,East,706.0,99.0,0,59.9,5,Cloudy,0,58.49,Winter,0,117.0,2022,12,51,23,4,56.904999999999994,1,607.0,0,0.16548797736916548
2022-12-23,S003,P0003,Electronics,East,97.0,97.0,201,97.46,20,Cloudy,1,112.47,Winter,0,203.0,2022,12,51,23,4,77.968,1,0.0,0,2.0714285714285716
2022-12-23,S003,P0004,Groceries,East,147.0,89.0,0,23.35,10,Cloudy,0,21.53,Winter,0,118.0,2022,12,51,23,4,21.015,1,58.0,0,0.7972972972972973
2022-12-23,S003,P0005,Toys,East,161.0,105.0,0,22.8,5,Cloudy,0,26.72,Winter,0,113.0,2022,12,51,23,4,21.66,1,56.0,0,0.6975308641975309
2022-12-23,S003,P0006,Toys,East,118.0,59.0,73,33.15,5,Cloudy,0,34.99,Winter,0,62.0,2022,12,51,23,4,31.492499999999996,1,59.0,0,0.5210084033613446
2022-12-23,S003,P0007,Groceries,East,288.0,175.0,0,17.12,20,Cloudy,1,15.63,Winter,0,173.0,2022,12,51,23,4,13.696000000000002,1,113.0,0,0.5986159169550173
2022-12-23,S003,P0008,Clothing,East,165.0,45.0,0,97.87,5,Cloudy,0,94.04,Winter,0,49.0,2022,12,51,23,4,92.9765,1,120.0,0,0.29518072289156627
2022-12-23,S003,P0009,Groceries,East,89.0,88.0,120,45.44,25,Cloudy,1,51.27,Winter,0,133.0,2022,12,51,23,4,34.08,1,1.0,0,1.4777777777777779
2022-12-23,S003,P0010,Groceries,East,89.0,89.0,138,40.31,15,Cloudy,1,40.08,Winter,0,143.0,2022,12,51,23,4,34.2635,1,0.0,0,1.5888888888888888
2022-12-23,S003,P0011,Electronics,East,332.0,51.0,0,105.37,10,Cloudy,0,97.17,Winter,0,65.0,2022,12,51,23,4,94.83300000000001,1,281.0,0,0.19519519519519518
2022-12-23,S003,P0012,Furniture,East,383.0,59.0,0,84.2,15,Cloudy,1,92.68,Winter,0,75.0,2022,12,51,23,4,71.57000000000001,1,324.0,0,0.1953125
2022-12-23,S003,P0013,Groceries,East,816.0,159.0,0,83.23,10,Cloudy,0,71.96,Winter,0,160.0,2022,12,51,23,4,74.90700000000001,1,657.0,0,0.19583843329253367
2022-12-23,S003,P0014,Groceries,East,439.0,71.0,0,84.26,5,Cloudy,0,99.44,Winter,0,78.0,2022,12,51,23,4,80.047,1,368.0,0,0.17727272727272728
2022-12-23,S003,P0015,Groceries,East,415.0,52.0,0,92.62,5,Cloudy,0,80.36,Winter,0,81.0,2022,12,51,23,4,87.989,1,363.0,0,0.19471153846153846
2022-12-23,S003,P0016,Electronics,East,70.0,70.0,537,118.81,20,Cloudy,1,141.52,Winter,0,226.0,2022,12,51,23,4,95.048,1,0.0,0,3.183098591549296
2022-12-23,S003,P0017,Furniture,East,163.0,69.0,0,98.83,25,Cloudy,1,113.66,Winter,0,98.0,2022,12,51,23,4,74.1225,1,94.0,0,0.5975609756097561
2022-12-23,S003,P0018,Furniture,East,436.0,60.0,0,118.21,15,Cloudy,1,139.16,Winter,0,84.0,2022,12,51,23,4,100.4785,1,376.0,0,0.19221967963386727
2022-12-23,S003,P0019,Groceries,East,126.0,126.0,159,63.62,5,Cloudy,0,75.97,Winter,0,163.0,2022,12,51,23,4,60.43899999999999,1,0.0,0,1.2834645669291338
2022-12-23,S003,P0020,Clothing,East,351.0,33.0,0,63.02,0,Cloudy,0,72.03,Winter,0,50.0,2022,12,51,23,4,63.02,0,318.0,0,0.14204545454545456
2022-12-23,S004,P0001,Groceries,West,154.0,130.0,553,12.04,5,Sunny,0,13.81,Winter,0,141.0,2022,12,51,23,4,11.437999999999999,1,24.0,0,0.9096774193548387
2022-12-23,S004,P0002,Groceries,West,125.0,125.0,346,25.11,0,Sunny,0,29.89,Winter,0,170.0,2022,12,51,23,4,25.11,0,0.0,0,1.3492063492063493
2022-12-23,S004,P0003,Furniture,West,282.0,100.0,474,132.85,25,Sunny,1,128.59,Winter,0,131.0,2022,12,51,23,4,99.63749999999999,1,182.0,0,0.4628975265017668
2022-12-23,S004,P0004,Groceries,West,202.0,93.0,0,60.17,10,Sunny,0,54.73,Winter,0,153.0,2022,12,51,23,4,54.153000000000006,1,109.0,0,0.7536945812807881
2022-12-23,S004,P0005,Clothing,West,171.0,83.0,127,86.98,0,Sunny,0,80.76,Winter,0,135.0,2022,12,51,23,4,86.98,0,88.0,0,0.7848837209302325
2022-12-23,S004,P0006,Groceries,West,370.0,85.0,0,36.95,5,Sunny,0,35.9,Winter,0,101.0,2022,12,51,23,4,35.1025,1,285.0,0,0.2722371967654987
2022-12-23,S004,P0007,Groceries,West,816.0,97.0,0,23.56,25,Sunny,1,25.79,Winter,0,126.0,2022,12,51,23,4,17.669999999999998,1,719.0,0,0.15422276621787026
2022-12-23,S004,P0008,Furniture,West,126.0,71.0,0,91.02,5,Sunny,0,110.02,Winter,0,66.0,2022,12,51,23,4,86.469,1,55.0,0,0.5196850393700787
2022-12-23,S004,P0009,Clothing,West,816.0,190.0,0,139.07,10,Sunny,1,122.4,Winter,0,177.0,2022,12,51,23,4,125.163,1,626.0,0,0.21664626682986537
2022-12-23,S004,P0010,Groceries,West,816.0,198.0,0,30.43,20,Sunny,1,28.27,Winter,0,217.0,2022,12,51,23,4,24.344,1,618.0,0,0.26560587515299877
2022-12-23,S004,P0011,Clothing,West,339.0,58.0,0,58.6,5,Sunny,0,51.49,Winter,0,90.0,2022,12,51,23,4,55.67,1,281.0,0,0.2647058823529412
2022-12-23,S004,P0012,Electronics,West,117.0,117.0,111,96.48,25,Sunny,1,102.37,Winter,0,130.0,2022,12,51,23,4,72.36,1,0.0,0,1.1016949152542372
2022-12-23,S004,P0013,Groceries,West,549.0,143.0,0,21.65,10,Sunny,0,22.81,Winter,0,150.0,2022,12,51,23,4,19.485,1,406.0,0,0.2727272727272727
2022-12-23,S004,P0014,Furniture,West,245.0,40.0,0,162.14,0,Sunny,0,159.45,Winter,0,52.0,2022,12,51,23,4,162.14,0,205.0,0,0.21138211382113822
2022-12-23,S004,P0015,Furniture,West,37.0,37.0,327,94.94,10,Sunny,0,108.35,Winter,0,99.0,2022,12,51,23,4,85.446,1,0.0,0,2.6052631578947367
2022-12-23,S004,P0016,Furniture,West,427.0,133.0,0,104.45,25,Sunny,1,124.11,Winter,0,125.0,2022,12,51,23,4,78.3375,1,294.0,0,0.29205607476635514
2022-12-23,S004,P0017,Clothing,West,112.0,112.0,187,103.34,25,Sunny,1,90.2,Winter,0,198.0,2022,12,51,23,4,77.505,1,0.0,0,1.752212389380531
2022-12-23,S004,P0018,Furniture,West,114.0,97.0,103,170.97,10,Sunny,1,157.3,Winter,0,107.0,2022,12,51,23,4,153.873,1,17.0,0,0.9304347826086956
2022-12-23,S004,P0019,Clothing,West,176.0,101.0,100,55.96,10,Sunny,0,62.99,Winter,0,106.0,2022,12,51,23,4,50.364000000000004,1,75.0,0,0.5988700564971752
2022-12-23,S004,P0020,Furniture,West,92.0,92.0,0,123.35,10,Sunny,0,140.6,Winter,0,87.0,2022,12,51,23,4,111.015,1,0.0,0,0.9354838709677419
2022-12-23,S005,P0001,Groceries,North,425.0,120.0,0,12.69,5,Snowy,0,12.18,Winter,0,115.0,2022,12,51,23,4,12.055499999999999,1,305.0,0,0.2699530516431925
2022-12-23,S005,P0002,Electronics,North,299.0,78.0,0,37.68,5,Snowy,0,34.35,Winter,0,67.0,2022,12,51,23,4,35.796,1,221.0,0,0.22333333333333333
2022-12-23,S005,P0003,Toys,North,164.0,64.0,75,23.58,20,Snowy,1,28.53,Winter,0,87.0,2022,12,51,23,4,18.864,1,100.0,0,0.5272727272727272
2022-12-23,S005,P0004,Groceries,North,166.0,88.0,137,8.37,10,Snowy,0,7.13,Winter,0,143.0,2022,12,51,23,4,7.5329999999999995,1,78.0,0,0.8562874251497006
2022-12-23,S005,P0005,Groceries,North,361.0,59.0,0,14.63,10,Snowy,0,12.58,Winter,0,82.0,2022,12,51,23,4,13.167000000000002,1,302.0,0,0.2265193370165746
2022-12-23,S005,P0006,Groceries,North,816.0,146.0,0,62.93,5,Snowy,0,71.1,Winter,0,132.0,2022,12,51,23,4,59.7835,1,670.0,0,0.16156670746634028
2022-12-23,S005,P0007,Groceries,North,404.0,89.0,0,76.52,20,Snowy,1,89.85,Winter,0,148.0,2022,12,51,23,4,61.216,1,315.0,0,0.3654320987654321
2022-12-23,S005,P0008,Groceries,North,193.0,112.0,0,60.87,5,Snowy,0,67.84,Winter,0,104.0,2022,12,51,23,4,57.826499999999996,1,81.0,0,0.5360824742268041
2022-12-23,S005,P0009,Groceries,North,383.0,151.0,0,93.59,25,Snowy,1,80.55,Winter,0,169.0,2022,12,51,23,4,70.1925,1,232.0,0,0.4401041666666667
2022-12-23,S005,P0010,Groceries,North,326.0,198.0,0,73.93,15,Snowy,1,69.62,Winter,0,214.0,2022,12,51,23,4,62.840500000000006,1,128.0,0,0.654434250764526
2022-12-23,S005,P0011,Electronics,North,509.0,131.0,626,81.72,10,Snowy,0,98.12,Winter,0,134.0,2022,12,51,23,4,73.548,1,378.0,0,0.2627450980392157
2022-12-23,S005,P0012,Furniture,North,406.0,90.0,0,132.87,10,Snowy,1,155.81,Winter,0,114.0,2022,12,51,23,4,119.58300000000001,1,316.0,0,0.2800982800982801
2022-12-23,S005,P0013,Groceries,North,816.0,108.0,0,73.66,0,Snowy,0,81.66,Winter,0,95.0,2022,12,51,23,4,73.66,0,708.0,0,0.11627906976744186
2022-12-23,S005,P0014,Furniture,North,146.0,54.0,0,158.37,10,Snowy,0,152.94,Winter,0,77.0,2022,12,51,23,4,142.53300000000002,1,92.0,0,0.5238095238095238
2022-12-23,S005,P0015,Groceries,North,132.0,56.0,0,44.31,10,Snowy,0,49.01,Winter,0,93.0,2022,12,51,23,4,39.879000000000005,1,76.0,0,0.6992481203007519
2022-12-23,S005,P0016,Toys,North,274.0,81.0,0,30.01,20,Snowy,1,26.85,Winter,0,100.0,2022,12,51,23,4,24.008000000000003,1,193.0,0,0.36363636363636365
2022-12-23,S005,P0017,Toys,North,181.0,138.0,150,40.21,15,Snowy,1,47.0,Winter,0,172.0,2022,12,51,23,4,34.1785,1,43.0,0,0.945054945054945
2022-12-23,S005,P0018,Clothing,North,107.0,71.0,85,19.92,10,Snowy,1,23.68,Winter,0,100.0,2022,12,51,23,4,17.928,1,36.0,0,0.9259259259259259
2022-12-23,S005,P0019,Furniture,North,170.0,36.0,0,105.99,10,Snowy,0,120.55,Winter,0,31.0,2022,12,51,23,4,95.39099999999999,1,134.0,0,0.18128654970760233
2022-12-23,S005,P0020,Toys,North,100.0,88.0,101,30.59,0,Snowy,0,36.28,Winter,0,92.0,2022,12,51,23,4,30.59,0,12.0,0,0.9108910891089109
2022-12-24,S001,P0001,Electronics,North,416.0,108.0,285,79.92,10,Cloudy,1,86.91,Winter,0,166.0,2022,12,51,24,4,71.928,1,308.0,0,0.3980815347721823
2022-12-24,S001,P0002,Clothing,North,117.0,90.0,109,62.91,10,Cloudy,0,58.01,Winter,0,100.0,2022,12,51,24,4,56.619,1,27.0,0,0.847457627118644
2022-12-24,S001,P0003,Clothing,North,305.0,115.0,614,59.45,15,Cloudy,1,69.69,Winter,0,176.0,2022,12,51,24,4,50.5325,1,190.0,0,0.5751633986928104
2022-12-24,S001,P0004,Electronics,North,366.0,113.0,0,113.94,0,Cloudy,0,136.37,Winter,0,111.0,2022,12,51,24,4,113.94,0,253.0,0,0.3024523160762943
2022-12-24,S001,P0005,Groceries,North,816.0,55.0,0,50.02,5,Cloudy,0,56.73,Winter,0,64.0,2022,12,51,24,4,47.519,1,761.0,0,0.07833537331701346
2022-12-24,S001,P0006,Toys,North,457.0,58.0,0,36.04,10,Cloudy,0,34.71,Winter,0,73.0,2022,12,51,24,4,32.436,1,399.0,0,0.15938864628820962
2022-12-24,S001,P0007,Groceries,North,816.0,175.0,0,23.65,25,Cloudy,1,28.2,Winter,0,180.0,2022,12,51,24,4,17.737499999999997,1,641.0,0,0.22031823745410037
2022-12-24,S001,P0008,Electronics,North,74.0,74.0,88,46.07,5,Cloudy,0,39.42,Winter,0,103.0,2022,12,51,24,4,43.7665,1,0.0,0,1.3733333333333333
2022-12-24,S001,P0009,Clothing,North,163.0,163.0,227,118.34,15,Cloudy,1,101.15,Winter,0,226.0,2022,12,51,24,4,100.589,1,0.0,0,1.3780487804878048
2022-12-24,S001,P0010,Furniture,North,328.0,89.0,604,170.16,0,Cloudy,0,160.39,Winter,0,147.0,2022,12,51,24,4,170.16,0,239.0,0,0.44680851063829785
2022-12-24,S001,P0011,Furniture,North,305.0,68.0,0,152.99,10,Cloudy,0,182.73,Winter,0,88.0,2022,12,51,24,4,137.691,1,237.0,0,0.2875816993464052
2022-12-24,S001,P0012,Groceries,North,477.0,198.0,0,102.12,10,Cloudy,0,89.53,Winter,0,190.0,2022,12,51,24,4,91.908,1,279.0,0,0.39748953974895396
2022-12-24,S001,P0013,Toys,North,92.0,92.0,116,32.53,10,Cloudy,1,28.39,Winter,0,105.0,2022,12,51,24,4,29.277,1,0.0,0,1.1290322580645162
2022-12-24,S001,P0014,Groceries,North,496.0,89.0,0,61.27,20,Cloudy,1,67.11,Winter,0,114.0,2022,12,51,24,4,49.016000000000005,1,407.0,0,0.22937625754527163
2022-12-24,S001,P0015,Toys,North,90.0,90.0,136,13.74,25,Cloudy,1,14.69,Winter,0,137.0,2022,12,51,24,4,10.305,1,0.0,0,1.5054945054945055
2022-12-24,S001,P0016,Groceries,North,519.0,148.0,0,46.84,0,Cloudy,0,45.08,Winter,0,142.0,2022,12,51,24,4,46.84,0,371.0,0,0.27307692307692305
2022-12-24,S001,P0017,Toys,North,188.0,131.0,140,22.12,25,Cloudy,1,19.56,Winter,0,164.0,2022,12,51,24,4,16.59,1,57.0,0,0.8677248677248677
2022-12-24,S001,P0018,Groceries,North,202.0,96.0,0,57.87,5,Cloudy,0,52.71,Winter,0,84.0,2022,12,51,24,4,54.976499999999994,1,106.0,0,0.41379310344827586
2022-12-24,S001,P0019,Furniture,North,74.0,46.0,60,93.77,10,Cloudy,0,100.95,Winter,0,53.0,2022,12,51,24,4,84.393,1,28.0,0,0.7066666666666667
2022-12-24,S001,P0020,Furniture,North,816.0,94.0,0,122.5,5,Cloudy,0,145.74,Winter,0,97.0,2022,12,51,24,4,116.375,1,722.0,0,0.11872705018359853
2022-12-24,S002,P0001,Groceries,South,313.0,77.0,0,77.69,10,Sunny,1,83.57,Winter,0,118.0,2022,12,51,24,4,69.921,1,236.0,0,0.37579617834394907
2022-12-24,S002,P0002,Toys,South,239.0,78.0,187,31.11,10,Sunny,0,29.71,Winter,0,92.0,2022,12,51,24,4,27.999,1,161.0,0,0.38333333333333336
2022-12-24,S002,P0003,Groceries,South,547.0,121.0,0,70.44,15,Sunny,1,74.51,Winter,0,105.0,2022,12,51,24,4,59.873999999999995,1,426.0,0,0.19160583941605838
2022-12-24,S002,P0004,Groceries,South,658.0,77.0,0,45.45,5,Sunny,0,43.27,Winter,0,121.0,2022,12,51,24,4,43.1775,1,581.0,0,0.18361153262518967
2022-12-24,S002,P0005,Electronics,South,816.0,101.0,0,101.89,0,Sunny,0,118.64,Winter,0,125.0,2022,12,51,24,4,101.89,0,715.0,0,0.15299877600979192
2022-12-24,S002,P0006,Clothing,South,97.0,97.0,139,74.75,5,Sunny,0,79.98,Winter,0,155.0,2022,12,51,24,4,71.0125,1,0.0,0,1.5816326530612246
